representation,repeat,outer_fold,draw,partition,recipient_index,donor_index,recipient_id,donor_id,self_match
tfidf,1,5,16,train,27,110,339,448,False
tfidf,1,5,16,train,30,109,343,447,False
tfidf,1,5,16,train,31,111,344,449,False
tfidf,1,5,16,train,32,54,345,372,False
tfidf,1,5,16,train,33,70,346,392,False
tfidf,1,5,16,train,34,138,347,489,False
tfidf,1,5,16,train,37,10,351,317,False
tfidf,1,5,16,train,38,34,352,347,False
tfidf,1,5,16,train,39,118,353,459,False
tfidf,1,5,16,train,40,16,355,324,False
tfidf,1,5,16,train,41,58,356,377,False
tfidf,1,5,16,train,42,92,357,425,False
tfidf,1,5,16,train,43,18,358,326,False
tfidf,1,5,16,train,45,72,362,395,False
tfidf,1,5,16,train,46,135,363,486,False
tfidf,1,5,16,train,47,105,364,443,False
tfidf,1,5,16,train,48,103,366,440,False
tfidf,1,5,16,train,49,119,367,463,False
tfidf,1,5,16,train,51,71,369,393,False
tfidf,1,5,16,train,53,7,371,313,False
tfidf,1,5,16,train,54,133,372,484,False
tfidf,1,5,16,train,55,62,374,382,False
tfidf,1,5,16,train,56,46,375,363,False
tfidf,1,5,16,train,57,107,376,445,False
tfidf,1,5,16,train,58,59,377,379,False
tfidf,1,5,16,train,59,112,379,451,False
tfidf,1,5,16,train,60,11,380,318,False
tfidf,1,5,16,train,61,74,381,400,False
tfidf,1,5,16,train,62,108,382,446,False
tfidf,1,5,16,train,63,73,383,397,False
tfidf,1,5,16,train,65,27,386,339,False
tfidf,1,5,16,train,67,48,389,366,False
tfidf,1,5,16,train,68,75,390,401,False
tfidf,1,5,16,train,69,65,391,386,False
tfidf,1,5,16,train,70,113,392,454,False
tfidf,1,5,16,train,71,9,393,316,False
tfidf,1,5,16,train,72,93,395,426,False
tfidf,1,5,16,train,73,45,397,362,False
tfidf,1,5,16,train,74,141,400,492,False
tfidf,1,5,16,train,75,43,401,358,False
tfidf,1,5,16,train,76,24,402,335,False
tfidf,1,5,16,train,77,123,403,472,False
tfidf,1,5,16,train,78,19,404,327,False
tfidf,1,5,16,train,81,94,412,427,False
tfidf,1,5,16,train,82,53,413,371,False
tfidf,1,5,16,train,83,90,414,422,False
tfidf,1,5,16,train,84,49,415,367,False
tfidf,1,5,16,train,85,41,416,356,False
tfidf,1,5,16,train,88,60,419,380,False
tfidf,1,5,16,train,89,78,420,404,False
tfidf,1,5,16,train,90,127,422,476,False
tfidf,1,5,16,train,91,128,423,477,False
tfidf,1,5,16,train,92,85,425,416,False
tfidf,1,5,16,train,93,37,426,351,False
tfidf,1,5,16,train,94,57,427,376,False
tfidf,1,5,16,train,97,76,430,402,False
tfidf,1,5,16,train,98,114,433,455,False
tfidf,1,5,16,train,100,20,436,328,False
tfidf,1,5,16,train,102,81,439,412,False
tfidf,1,5,16,train,103,4,440,307,False
tfidf,1,5,16,train,105,32,443,345,False
tfidf,1,5,16,train,107,38,445,352,False
tfidf,1,5,16,train,108,98,446,433,False
tfidf,1,5,16,train,109,13,447,320,False
tfidf,1,5,16,train,110,126,448,475,False
tfidf,1,5,16,train,111,122,449,471,False
tfidf,1,5,16,train,112,97,451,430,False
tfidf,1,5,16,train,113,8,454,315,False
tfidf,1,5,16,train,114,89,455,420,False
tfidf,1,5,16,train,116,117,457,458,False
tfidf,1,5,16,train,117,88,458,419,False
tfidf,1,5,16,train,118,83,459,414,False
tfidf,1,5,16,train,119,130,463,479,False
tfidf,1,5,16,train,120,125,464,474,False
tfidf,1,5,16,train,122,124,471,473,False
tfidf,1,5,16,train,123,42,472,357,False
tfidf,1,5,16,train,124,77,473,403,False
tfidf,1,5,16,train,125,31,474,344,False
tfidf,1,5,16,train,126,33,475,346,False
tfidf,1,5,16,train,127,47,476,364,False
tfidf,1,5,16,train,128,84,477,415,False
tfidf,1,5,16,train,129,137,478,488,False
tfidf,1,5,16,train,130,68,479,390,False
tfidf,1,5,16,train,131,140,482,491,False
tfidf,1,5,16,train,132,3,483,305,False
tfidf,1,5,16,train,133,39,484,353,False
tfidf,1,5,16,train,135,40,486,355,False
tfidf,1,5,16,train,136,102,487,439,False
tfidf,1,5,16,train,137,51,488,369,False
tfidf,1,5,16,train,138,129,489,478,False
tfidf,1,5,16,train,139,116,490,457,False
tfidf,1,5,16,train,140,26,491,338,False
tfidf,1,5,16,train,141,56,492,375,False
tfidf,1,1,17,test,12,98,319,433,False
tfidf,1,1,17,test,22,124,331,473,False
tfidf,1,1,17,test,32,139,345,490,False
tfidf,1,1,17,test,33,69,346,391,False
tfidf,1,1,17,test,42,46,357,363,False
tfidf,1,1,17,test,43,91,358,423,False
tfidf,1,1,17,test,45,89,362,420,False
tfidf,1,1,17,test,46,45,363,362,False
tfidf,1,1,17,test,47,12,364,319,False
tfidf,1,1,17,test,51,76,369,402,False
tfidf,1,1,17,test,54,43,372,358,False
tfidf,1,1,17,test,69,82,391,413,False
tfidf,1,1,17,test,74,85,400,416,False
tfidf,1,1,17,test,76,133,402,484,False
tfidf,1,1,17,test,77,112,403,451,False
tfidf,1,1,17,test,78,113,404,454,False
tfidf,1,1,17,test,82,47,413,364,False
tfidf,1,1,17,test,85,33,416,346,False
tfidf,1,1,17,test,89,32,420,345,False
tfidf,1,1,17,test,91,54,423,372,False
tfidf,1,1,17,test,93,22,426,331,False
tfidf,1,1,17,test,98,136,433,487,False
tfidf,1,1,17,test,112,77,451,403,False
tfidf,1,1,17,test,113,42,454,357,False
tfidf,1,1,17,test,124,74,473,400,False
tfidf,1,1,17,test,127,78,476,404,False
tfidf,1,1,17,test,133,51,484,369,False
tfidf,1,1,17,test,136,127,487,476,False
tfidf,1,1,17,test,139,93,490,426,False
tfidf,1,1,17,train,0,71,302,393,False
tfidf,1,1,17,train,1,8,303,315,False
tfidf,1,1,17,train,2,105,304,443,False
tfidf,1,1,17,train,3,140,305,491,False
tfidf,1,1,17,train,4,50,307,368,False
tfidf,1,1,17,train,5,131,310,482,False
tfidf,1,1,17,train,6,117,312,458,False
tfidf,1,1,17,train,7,11,313,318,False
tfidf,1,1,17,train,8,81,315,412,False
tfidf,1,1,17,train,9,87,316,418,False
tfidf,1,1,17,train,10,75,317,401,False
tfidf,1,1,17,train,11,14,318,321,False
tfidf,1,1,17,train,13,128,320,477,False
tfidf,1,1,17,train,14,103,321,440,False
tfidf,1,1,17,train,15,118,322,459,False
tfidf,1,1,17,train,16,102,324,439,False
tfidf,1,1,17,train,17,96,325,429,False
tfidf,1,1,17,train,18,56,326,375,False
tfidf,1,1,17,train,19,60,327,380,False
tfidf,1,1,17,train,20,36,328,350,False
tfidf,1,1,17,train,21,7,330,313,False
tfidf,1,1,17,train,23,70,333,392,False
tfidf,1,1,17,train,24,108,335,446,False
tfidf,1,1,17,train,25,63,336,383,False
tfidf,1,1,17,train,26,6,338,312,False
tfidf,1,1,17,train,27,20,339,328,False
tfidf,1,1,17,train,28,25,340,336,False
tfidf,1,1,17,train,29,44,341,360,False
tfidf,1,1,17,train,30,18,343,326,False
tfidf,1,1,17,train,31,19,344,327,False
tfidf,1,1,17,train,34,114,347,455,False
tfidf,1,1,17,train,35,126,348,475,False
tfidf,1,1,17,train,36,3,350,305,False
tfidf,1,1,17,train,37,67,351,389,False
tfidf,1,1,17,train,38,28,352,340,False
tfidf,1,1,17,train,39,9,353,316,False
tfidf,1,1,17,train,40,38,355,352,False
tfidf,1,1,17,train,41,40,356,355,False
tfidf,1,1,17,train,44,125,360,474,False
tfidf,1,1,17,train,48,90,366,422,False
tfidf,1,1,17,train,49,119,367,463,False
tfidf,1,1,17,train,50,79,368,406,False
tfidf,1,1,17,train,52,122,370,471,False
tfidf,1,1,17,train,53,66,371,388,False
tfidf,1,1,17,train,55,88,374,419,False
tfidf,1,1,17,train,56,34,375,347,False
tfidf,1,1,17,train,57,2,376,304,False
tfidf,1,1,17,train,58,53,377,371,False
tfidf,1,1,17,train,59,137,379,488,False
tfidf,1,1,17,train,60,109,380,447,False
tfidf,1,1,17,train,61,30,381,343,False
tfidf,1,1,17,train,62,121,382,468,False
tfidf,1,1,17,train,63,64,383,385,False
tfidf,1,1,17,train,64,65,385,386,False
tfidf,1,1,17,train,65,1,386,303,False
tfidf,1,1,17,train,66,21,388,330,False
tfidf,1,1,17,train,67,52,389,370,False
tfidf,1,1,17,train,68,4,390,307,False
tfidf,1,1,17,train,70,41,392,356,False
tfidf,1,1,17,train,71,135,393,486,False
tfidf,1,1,17,train,72,62,395,382,False
tfidf,1,1,17,train,73,0,397,302,False
tfidf,1,1,17,train,75,80,401,409,False
tfidf,1,1,17,train,79,134,406,485,False
tfidf,1,1,17,train,80,10,409,317,False
tfidf,1,1,17,train,81,29,412,341,False
tfidf,1,1,17,train,83,84,414,415,False
tfidf,1,1,17,train,84,120,415,464,False
tfidf,1,1,17,train,86,101,417,437,False
tfidf,1,1,17,train,87,27,418,339,False
tfidf,1,1,17,train,88,73,419,397,False
tfidf,1,1,17,train,90,5,422,310,False
tfidf,1,1,17,train,92,83,425,414,False
tfidf,1,1,17,train,94,72,427,395,False
tfidf,1,1,17,train,95,26,428,338,False
tfidf,1,1,17,train,96,86,429,417,False
tfidf,1,1,17,train,97,115,430,456,False
tfidf,1,1,17,train,99,58,434,377,False
tfidf,1,1,17,train,100,35,436,348,False
tfidf,1,1,17,train,101,37,437,351,False
tfidf,1,1,17,train,102,68,439,390,False
tfidf,1,1,17,train,103,116,440,457,False
tfidf,1,1,17,train,104,141,441,492,False
tfidf,1,1,17,train,105,16,443,324,False
tfidf,1,1,17,train,106,59,444,379,False
tfidf,1,1,17,train,107,95,445,428,False
tfidf,1,1,17,train,108,17,446,325,False
tfidf,1,1,17,train,109,129,447,478,False
tfidf,1,1,17,train,110,107,448,445,False
tfidf,1,1,17,train,111,104,449,441,False
tfidf,1,1,17,train,114,132,455,483,False
tfidf,1,1,17,train,115,110,456,448,False
tfidf,1,1,17,train,116,130,457,479,False
tfidf,1,1,17,train,117,39,458,353,False
tfidf,1,1,17,train,118,23,459,333,False
tfidf,1,1,17,train,119,49,463,367,False
tfidf,1,1,17,train,120,24,464,335,False
tfidf,1,1,17,train,121,61,468,381,False
tfidf,1,1,17,train,122,123,471,472,False
tfidf,1,1,17,train,123,48,472,366,False
tfidf,1,1,17,train,125,15,474,322,False
tfidf,1,1,17,train,126,92,475,425,False
tfidf,1,1,17,train,128,97,477,430,False
tfidf,1,1,17,train,129,106,478,444,False
tfidf,1,1,17,train,130,111,479,449,False
tfidf,1,1,17,train,131,138,482,489,False
tfidf,1,1,17,train,132,55,483,374,False
tfidf,1,1,17,train,134,57,485,376,False
tfidf,1,1,17,train,135,100,486,436,False
tfidf,1,1,17,train,137,94,488,427,False
tfidf,1,1,17,train,138,13,489,320,False
tfidf,1,1,17,train,140,99,491,434,False
tfidf,1,1,17,train,141,31,492,344,False
tfidf,1,2,17,test,1,90,303,422,False
tfidf,1,2,17,test,2,105,304,443,False
tfidf,1,2,17,test,5,135,310,486,False
tfidf,1,2,17,test,6,56,312,375,False
tfidf,1,2,17,test,9,27,316,339,False
tfidf,1,2,17,test,16,75,324,401,False
tfidf,1,2,17,test,20,70,328,392,False
tfidf,1,2,17,test,27,20,339,328,False
tfidf,1,2,17,test,39,1,353,303,False
tfidf,1,2,17,test,40,59,355,379,False
tfidf,1,2,17,test,48,16,366,324,False
tfidf,1,2,17,test,56,65,375,386,False
tfidf,1,2,17,test,57,68,376,390,False
tfidf,1,2,17,test,59,130,379,479,False
tfidf,1,2,17,test,61,94,381,427,False
tfidf,1,2,17,test,62,103,382,440,False
tfidf,1,2,17,test,65,39,386,353,False
tfidf,1,2,17,test,68,6,390,312,False
tfidf,1,2,17,test,70,5,392,310,False
tfidf,1,2,17,test,75,48,401,366,False
tfidf,1,2,17,test,81,2,412,304,False
tfidf,1,2,17,test,90,131,422,482,False
tfidf,1,2,17,test,94,61,427,381,False
tfidf,1,2,17,test,103,9,440,316,False
tfidf,1,2,17,test,105,57,443,376,False
tfidf,1,2,17,test,116,62,457,382,False
tfidf,1,2,17,test,130,40,479,355,False
tfidf,1,2,17,test,131,116,482,457,False
tfidf,1,2,17,test,135,81,486,412,False
tfidf,1,2,17,train,0,79,302,406,False
tfidf,1,2,17,train,3,13,305,320,False
tfidf,1,2,17,train,4,108,307,446,False
tfidf,1,2,17,train,7,140,313,491,False
tfidf,1,2,17,train,8,52,315,370,False
tfidf,1,2,17,train,10,133,317,484,False
tfidf,1,2,17,train,11,119,318,463,False
tfidf,1,2,17,train,12,17,319,325,False
tfidf,1,2,17,train,13,86,320,417,False
tfidf,1,2,17,train,14,91,321,423,False
tfidf,1,2,17,train,15,83,322,414,False
tfidf,1,2,17,train,17,19,325,327,False
tfidf,1,2,17,train,18,128,326,477,False
tfidf,1,2,17,train,19,106,327,444,False
tfidf,1,2,17,train,21,120,330,464,False
tfidf,1,2,17,train,22,104,331,441,False
tfidf,1,2,17,train,23,98,333,433,False
tfidf,1,2,17,train,24,58,335,377,False
tfidf,1,2,17,train,25,66,336,388,False
tfidf,1,2,17,train,26,42,338,357,False
tfidf,1,2,17,train,28,12,340,319,False
tfidf,1,2,17,train,29,78,341,404,False
tfidf,1,2,17,train,30,111,343,449,False
tfidf,1,2,17,train,31,71,344,393,False
tfidf,1,2,17,train,32,11,345,318,False
tfidf,1,2,17,train,33,26,346,338,False
tfidf,1,2,17,train,34,31,347,344,False
tfidf,1,2,17,train,35,49,348,367,False
tfidf,1,2,17,train,36,24,350,335,False
tfidf,1,2,17,train,37,25,351,336,False
tfidf,1,2,17,train,38,115,352,456,False
tfidf,1,2,17,train,41,127,356,476,False
tfidf,1,2,17,train,42,7,357,313,False
tfidf,1,2,17,train,43,76,358,402,False
tfidf,1,2,17,train,44,34,360,347,False
tfidf,1,2,17,train,45,14,362,321,False
tfidf,1,2,17,train,46,44,363,360,False
tfidf,1,2,17,train,47,46,364,363,False
tfidf,1,2,17,train,49,126,367,475,False
tfidf,1,2,17,train,50,93,368,426,False
tfidf,1,2,17,train,51,121,369,468,False
tfidf,1,2,17,train,52,84,370,415,False
tfidf,1,2,17,train,53,124,371,473,False
tfidf,1,2,17,train,54,74,372,400,False
tfidf,1,2,17,train,55,92,374,425,False
tfidf,1,2,17,train,58,38,377,352,False
tfidf,1,2,17,train,60,4,380,307,False
tfidf,1,2,17,train,63,54,383,372,False
tfidf,1,2,17,train,64,138,385,489,False
tfidf,1,2,17,train,66,112,388,451,False
tfidf,1,2,17,train,67,36,389,350,False
tfidf,1,2,17,train,69,123,391,472,False
tfidf,1,2,17,train,71,72,393,395,False
tfidf,1,2,17,train,72,73,395,397,False
tfidf,1,2,17,train,73,3,397,305,False
tfidf,1,2,17,train,74,28,400,340,False
tfidf,1,2,17,train,76,53,402,371,False
tfidf,1,2,17,train,77,8,403,315,False
tfidf,1,2,17,train,78,47,404,364,False
tfidf,1,2,17,train,79,137,406,488,False
tfidf,1,2,17,train,80,69,409,391,False
tfidf,1,2,17,train,82,0,413,302,False
tfidf,1,2,17,train,83,85,414,416,False
tfidf,1,2,17,train,84,136,415,487,False
tfidf,1,2,17,train,85,15,416,322,False
tfidf,1,2,17,train,86,35,417,348,False
tfidf,1,2,17,train,87,88,418,419,False
tfidf,1,2,17,train,88,122,419,471,False
tfidf,1,2,17,train,89,102,420,439,False
tfidf,1,2,17,train,91,33,423,346,False
tfidf,1,2,17,train,92,82,425,413,False
tfidf,1,2,17,train,93,10,426,317,False
tfidf,1,2,17,train,95,87,428,418,False
tfidf,1,2,17,train,96,80,429,409,False
tfidf,1,2,17,train,97,32,430,345,False
tfidf,1,2,17,train,98,89,433,420,False
tfidf,1,2,17,train,99,117,434,458,False
tfidf,1,2,17,train,100,63,436,383,False
tfidf,1,2,17,train,101,41,437,356,False
tfidf,1,2,17,train,102,43,439,358,False
tfidf,1,2,17,train,104,77,441,403,False
tfidf,1,2,17,train,106,118,444,459,False
tfidf,1,2,17,train,107,141,445,492,False
tfidf,1,2,17,train,108,22,446,331,False
tfidf,1,2,17,train,109,64,447,385,False
tfidf,1,2,17,train,110,97,448,430,False
tfidf,1,2,17,train,111,23,449,333,False
tfidf,1,2,17,train,112,129,451,478,False
tfidf,1,2,17,train,113,110,454,448,False
tfidf,1,2,17,train,114,107,455,445,False
tfidf,1,2,17,train,115,134,456,485,False
tfidf,1,2,17,train,117,113,458,454,False
tfidf,1,2,17,train,118,132,459,483,False
tfidf,1,2,17,train,119,45,463,362,False
tfidf,1,2,17,train,120,29,464,341,False
tfidf,1,2,17,train,121,51,468,369,False
tfidf,1,2,17,train,122,30,471,343,False
tfidf,1,2,17,train,123,67,472,389,False
tfidf,1,2,17,train,124,125,473,474,False
tfidf,1,2,17,train,125,50,474,368,False
tfidf,1,2,17,train,126,21,475,330,False
tfidf,1,2,17,train,127,95,476,428,False
tfidf,1,2,17,train,128,99,477,434,False
tfidf,1,2,17,train,129,109,478,447,False
tfidf,1,2,17,train,132,114,483,455,False
tfidf,1,2,17,train,133,139,484,490,False
tfidf,1,2,17,train,134,55,485,374,False
tfidf,1,2,17,train,136,60,487,380,False
tfidf,1,2,17,train,137,101,488,437,False
tfidf,1,2,17,train,138,96,489,429,False
tfidf,1,2,17,train,139,18,490,326,False
tfidf,1,2,17,train,140,100,491,436,False
tfidf,1,2,17,train,141,37,492,351,False
tfidf,1,3,17,test,3,53,305,371,False
tfidf,1,3,17,test,4,31,307,344,False
tfidf,1,3,17,test,7,100,313,436,False
tfidf,1,3,17,test,8,97,315,430,False
tfidf,1,3,17,test,10,26,317,338,False
tfidf,1,3,17,test,13,3,320,305,False
tfidf,1,3,17,test,26,63,338,383,False
tfidf,1,3,17,test,31,13,344,320,False
tfidf,1,3,17,test,38,73,352,397,False
tfidf,1,3,17,test,41,92,356,425,False
tfidf,1,3,17,test,49,138,367,489,False
tfidf,1,3,17,test,53,109,371,447,False
tfidf,1,3,17,test,60,118,380,459,False
tfidf,1,3,17,test,63,38,383,352,False
tfidf,1,3,17,test,71,8,393,315,False
tfidf,1,3,17,test,72,7,395,313,False
tfidf,1,3,17,test,73,49,397,367,False
tfidf,1,3,17,test,92,4,425,307,False
tfidf,1,3,17,test,97,140,430,491,False
tfidf,1,3,17,test,100,71,436,393,False
tfidf,1,3,17,test,102,10,439,317,False
tfidf,1,3,17,test,108,60,446,380,False
tfidf,1,3,17,test,109,72,447,395,False
tfidf,1,3,17,test,118,41,459,356,False
tfidf,1,3,17,test,125,126,474,475,False
tfidf,1,3,17,test,126,102,475,439,False
tfidf,1,3,17,test,138,108,489,446,False
tfidf,1,3,17,test,140,125,491,474,False
tfidf,1,3,17,train,0,52,302,370,False
tfidf,1,3,17,train,1,131,303,482,False
tfidf,1,3,17,train,2,116,304,457,False
tfidf,1,3,17,train,5,17,310,325,False
tfidf,1,3,17,train,6,66,312,388,False
tfidf,1,3,17,train,9,123,316,472,False
tfidf,1,3,17,train,11,129,318,478,False
tfidf,1,3,17,train,12,136,319,487,False
tfidf,1,3,17,train,14,69,321,391,False
tfidf,1,3,17,train,15,119,322,463,False
tfidf,1,3,17,train,16,87,324,418,False
tfidf,1,3,17,train,17,101,325,437,False
tfidf,1,3,17,train,18,19,326,327,False
tfidf,1,3,17,train,19,30,327,343,False
tfidf,1,3,17,train,20,110,328,448,False
tfidf,1,3,17,train,21,80,330,409,False
tfidf,1,3,17,train,22,103,331,440,False
tfidf,1,3,17,train,23,12,333,319,False
tfidf,1,3,17,train,24,81,335,412,False
tfidf,1,3,17,train,25,98,336,433,False
tfidf,1,3,17,train,27,68,339,390,False
tfidf,1,3,17,train,28,44,340,360,False
tfidf,1,3,17,train,29,11,341,318,False
tfidf,1,3,17,train,30,25,343,336,False
tfidf,1,3,17,train,32,46,345,363,False
tfidf,1,3,17,train,33,48,346,366,False
tfidf,1,3,17,train,34,78,347,404,False
tfidf,1,3,17,train,35,23,348,333,False
tfidf,1,3,17,train,36,24,350,335,False
tfidf,1,3,17,train,37,99,351,434,False
tfidf,1,3,17,train,39,127,353,476,False
tfidf,1,3,17,train,40,5,355,310,False
tfidf,1,3,17,train,42,122,357,471,False
tfidf,1,3,17,train,43,117,358,458,False
tfidf,1,3,17,train,44,34,360,347,False
tfidf,1,3,17,train,45,15,362,322,False
tfidf,1,3,17,train,46,42,363,357,False
tfidf,1,3,17,train,47,106,364,444,False
tfidf,1,3,17,train,48,9,366,316,False
tfidf,1,3,17,train,50,114,368,455,False
tfidf,1,3,17,train,51,75,369,401,False
tfidf,1,3,17,train,52,88,370,419,False
tfidf,1,3,17,train,54,39,372,353,False
tfidf,1,3,17,train,55,2,374,304,False
tfidf,1,3,17,train,56,57,375,376,False
tfidf,1,3,17,train,57,55,376,374,False
tfidf,1,3,17,train,58,79,377,406,False
tfidf,1,3,17,train,59,111,379,449,False
tfidf,1,3,17,train,61,36,381,350,False
tfidf,1,3,17,train,62,67,382,389,False
tfidf,1,3,17,train,64,70,385,392,False
tfidf,1,3,17,train,65,128,386,477,False
tfidf,1,3,17,train,66,1,388,303,False
tfidf,1,3,17,train,67,27,389,339,False
tfidf,1,3,17,train,68,54,390,372,False
tfidf,1,3,17,train,69,62,391,382,False
tfidf,1,3,17,train,70,6,392,312,False
tfidf,1,3,17,train,74,47,400,364,False
tfidf,1,3,17,train,75,83,401,414,False
tfidf,1,3,17,train,76,65,402,386,False
tfidf,1,3,17,train,77,0,403,302,False
tfidf,1,3,17,train,78,82,404,413,False
tfidf,1,3,17,train,79,120,406,464,False
tfidf,1,3,17,train,80,16,409,324,False
tfidf,1,3,17,train,81,35,412,348,False
tfidf,1,3,17,train,82,85,413,416,False
tfidf,1,3,17,train,83,113,414,454,False
tfidf,1,3,17,train,84,93,415,426,False
tfidf,1,3,17,train,85,33,416,346,False
tfidf,1,3,17,train,86,84,417,415,False
tfidf,1,3,17,train,87,77,418,403,False
tfidf,1,3,17,train,88,32,419,345,False
tfidf,1,3,17,train,89,86,420,417,False
tfidf,1,3,17,train,90,115,422,456,False
tfidf,1,3,17,train,91,59,423,379,False
tfidf,1,3,17,train,93,40,426,355,False
tfidf,1,3,17,train,94,43,427,358,False
tfidf,1,3,17,train,95,74,428,400,False
tfidf,1,3,17,train,96,135,429,486,False
tfidf,1,3,17,train,98,141,433,492,False
tfidf,1,3,17,train,99,21,434,330,False
tfidf,1,3,17,train,101,61,437,381,False
tfidf,1,3,17,train,103,91,440,423,False
tfidf,1,3,17,train,104,22,441,331,False
tfidf,1,3,17,train,105,130,443,479,False
tfidf,1,3,17,train,106,107,444,445,False
tfidf,1,3,17,train,107,134,445,485,False
tfidf,1,3,17,train,110,133,448,484,False
tfidf,1,3,17,train,111,121,449,468,False
tfidf,1,3,17,train,112,137,451,488,False
tfidf,1,3,17,train,113,45,454,362,False
tfidf,1,3,17,train,114,28,455,340,False
tfidf,1,3,17,train,115,51,456,369,False
tfidf,1,3,17,train,116,29,457,341,False
tfidf,1,3,17,train,117,64,458,385,False
tfidf,1,3,17,train,119,124,463,473,False
tfidf,1,3,17,train,120,50,464,368,False
tfidf,1,3,17,train,121,20,468,328,False
tfidf,1,3,17,train,122,89,471,420,False
tfidf,1,3,17,train,123,94,472,427,False
tfidf,1,3,17,train,124,105,473,443,False
tfidf,1,3,17,train,127,112,476,451,False
tfidf,1,3,17,train,128,132,477,483,False
tfidf,1,3,17,train,129,56,478,375,False
tfidf,1,3,17,train,130,58,479,377,False
tfidf,1,3,17,train,131,96,482,429,False
tfidf,1,3,17,train,132,90,483,422,False
tfidf,1,3,17,train,133,18,484,326,False
tfidf,1,3,17,train,134,95,485,428,False
tfidf,1,3,17,train,135,37,486,351,False
tfidf,1,3,17,train,136,76,487,402,False
tfidf,1,3,17,train,137,14,488,321,False
tfidf,1,3,17,train,139,104,490,441,False
tfidf,1,3,17,train,141,139,492,490,False
tfidf,1,4,17,test,11,83,318,414,False
tfidf,1,4,17,test,15,37,322,351,False
tfidf,1,4,17,test,18,119,326,463,False
tfidf,1,4,17,test,19,117,327,458,False
tfidf,1,4,17,test,24,34,335,347,False
tfidf,1,4,17,test,30,11,343,318,False
tfidf,1,4,17,test,34,88,347,419,False
tfidf,1,4,17,test,37,30,351,343,False
tfidf,1,4,17,test,55,111,374,449,False
tfidf,1,4,17,test,58,114,377,455,False
tfidf,1,4,17,test,67,137,389,488,False
tfidf,1,4,17,test,83,123,414,472,False
tfidf,1,4,17,test,84,128,415,477,False
tfidf,1,4,17,test,88,55,419,374,False
tfidf,1,4,17,test,107,19,445,327,False
tfidf,1,4,17,test,110,18,448,326,False
tfidf,1,4,17,test,111,67,449,389,False
tfidf,1,4,17,test,114,15,455,322,False
tfidf,1,4,17,test,117,141,458,492,False
tfidf,1,4,17,test,119,107,463,445,False
tfidf,1,4,17,test,120,24,464,335,False
tfidf,1,4,17,test,122,84,471,415,False
